Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No)
D2454,01-07-2025 01:21,Hydration,22:30:00,No,No
D2455,1/22/2025 0:46,Hydration,07:00:00,No,No
D2456,1/27/2025 19:56,Appointment,20:00:00,Yes,Yes
D2457,01-11-2025 23:49,Exercise,14:00:00,Yes,Yes
D2458,1/13/2025 15:49,Medication,10:30:00,No,No
D2459,01-05-2025 13:45,Appointment,10:00:00,Yes,Yes
D2460,1/14/2025 4:39,Appointment,13:30:00,No,No
D2461,1/29/2025 19:34,Exercise,12:30:00,No,No
D2462,1/14/2025 21:12,Medication,16:30:00,No,No
D2463,1/27/2025 21:49,Appointment,20:30:00,Yes,Yes
D2464,1/28/2025 17:23,Hydration,21:00:00,No,No
D2465,1/21/2025 23:32,Appointment,13:00:00,Yes,No
D2466,01-12-2025 17:26,Medication,15:30:00,No,No
D2467,1/30/2025 11:39,Medication,15:30:00,No,No
D2468,01-03-2025 22:01,Medication,21:30:00,Yes,Yes
D2469,1/27/2025 9:21,Hydration,21:00:00,No,No
D2470,1/20/2025 10:23,Appointment,21:00:00,No,No
D2471,01-01-2025 20:40,Medication,07:00:00,Yes,Yes
D2472,1/22/2025 4:52,Appointment,11:00:00,Yes,No
D2473,01-10-2025 19:13,Medication,07:00:00,Yes,Yes
D2474,1/17/2025 23:53,Appointment,14:00:00,No,No
D2475,01-03-2025 18:06,Exercise,20:00:00,Yes,Yes
D2476,1/15/2025 19:18,Medication,12:30:00,No,No
D2477,1/20/2025 3:59,Medication,11:30:00,Yes,Yes
D2478,1/19/2025 3:30,Medication,06:00:00,Yes,Yes
D2479,1/26/2025 21:07,Hydration,13:30:00,No,No
D2480,01-07-2025 00:21,Exercise,16:30:00,Yes,Yes
D2481,1/17/2025 10:50,Appointment,14:00:00,No,No
D2482,01-08-2025 13:31,Medication,22:00:00,No,No
D2483,1/20/2025 12:33,Medication,11:00:00,Yes,Yes
D2484,01-11-2025 23:43,Exercise,21:30:00,No,No
D2485,01-06-2025 18:10,Appointment,21:30:00,Yes,Yes
D2486,01-01-2025 23:21,Medication,15:30:00,Yes,No
D2487,01-06-2025 03:17,Appointment,10:30:00,Yes,Yes
D2488,1/21/2025 0:59,Exercise,22:30:00,No,No
D2489,1/13/2025 15:40,Exercise,08:30:00,Yes,Yes
D2490,1/20/2025 15:10,Medication,21:00:00,No,No
D2491,1/20/2025 23:58,Exercise,18:00:00,Yes,Yes
D2492,1/28/2025 1:53,Appointment,15:00:00,Yes,Yes
D2493,01-12-2025 13:15,Medication,11:00:00,Yes,Yes
D2494,1/14/2025 12:21,Exercise,09:30:00,Yes,No
D2495,1/28/2025 7:49,Appointment,06:00:00,No,No
D2496,01-01-2025 20:36,Appointment,08:30:00,Yes,Yes
D2497,1/21/2025 18:11,Hydration,18:00:00,Yes,Yes
D2498,01-03-2025 11:40,Medication,09:00:00,No,No
D2499,1/15/2025 16:11,Medication,07:00:00,Yes,Yes
D2500,1/20/2025 21:12,Medication,17:00:00,Yes,Yes
D2501,1/22/2025 19:45,Exercise,16:00:00,No,No
D2502,1/21/2025 16:30,Medication,09:00:00,Yes,Yes
D2503,1/21/2025 17:04,Medication,20:30:00,Yes,Yes
D2504,01-03-2025 07:31,Appointment,22:00:00,Yes,Yes
D2505,1/29/2025 19:21,Appointment,13:30:00,Yes,No
D2506,01-06-2025 05:25,Exercise,20:30:00,No,No
D2507,1/17/2025 12:22,Appointment,19:30:00,No,No
D2508,01-04-2025 16:17,Appointment,07:30:00,Yes,Yes
D2509,01-10-2025 00:51,Hydration,13:30:00,Yes,Yes
D2510,01-08-2025 14:47,Exercise,13:00:00,No,No
D2511,01-03-2025 16:44,Appointment,08:00:00,Yes,Yes
D2512,1/27/2025 10:51,Appointment,21:00:00,Yes,No
D2513,1/21/2025 21:29,Appointment,18:30:00,Yes,Yes
D2514,01-12-2025 15:02,Medication,10:30:00,No,No
D2515,1/27/2025 20:36,Medication,10:30:00,No,No
D2516,1/21/2025 10:08,Hydration,22:30:00,No,No
D2517,01-04-2025 11:09,Medication,11:30:00,No,No
D2518,1/26/2025 4:39,Hydration,18:30:00,No,No
D2519,1/22/2025 13:18,Exercise,20:30:00,No,No
D2520,1/14/2025 23:46,Hydration,17:30:00,Yes,Yes
D2521,1/16/2025 15:00,Appointment,18:30:00,Yes,Yes
D2522,01-10-2025 20:55,Appointment,07:00:00,Yes,Yes
D2523,1/25/2025 15:46,Exercise,13:00:00,No,No
D2524,01-01-2025 15:21,Hydration,13:00:00,Yes,Yes
D2525,1/17/2025 5:19,Appointment,08:00:00,Yes,Yes
D2526,01-11-2025 00:35,Medication,17:30:00,Yes,Yes
D2527,01-03-2025 22:56,Medication,16:00:00,No,No
D2528,01-02-2025 04:52,Hydration,17:30:00,No,No
D2529,1/16/2025 16:36,Hydration,06:00:00,No,No
D2530,01-01-2025 22:49,Appointment,14:00:00,No,No
D2531,01-04-2025 08:26,Appointment,07:30:00,No,No
D2532,1/13/2025 1:42,Hydration,06:30:00,Yes,Yes
D2533,01-10-2025 03:39,Appointment,17:00:00,Yes,Yes
D2534,01-09-2025 00:13,Appointment,11:30:00,No,No
D2535,1/27/2025 22:40,Appointment,22:00:00,Yes,Yes
D2536,1/16/2025 2:54,Exercise,20:30:00,Yes,Yes
D2537,01-07-2025 11:12,Hydration,11:00:00,No,No
D2538,1/19/2025 7:22,Medication,20:00:00,Yes,Yes
D2539,1/16/2025 3:43,Appointment,15:00:00,No,No
D2540,1/21/2025 11:09,Exercise,22:30:00,No,No
D2541,1/23/2025 0:10,Hydration,18:00:00,No,No
D2542,1/16/2025 8:44,Medication,16:30:00,Yes,Yes
D2543,1/27/2025 16:45,Hydration,10:00:00,Yes,Yes
D2544,01-08-2025 19:31,Hydration,16:30:00,No,No
D2545,01-12-2025 11:23,Appointment,21:00:00,No,No
D2546,01-06-2025 18:08,Medication,17:00:00,Yes,Yes
D2547,1/16/2025 20:13,Hydration,18:30:00,No,No
D2548,01-07-2025 11:15,Appointment,08:00:00,Yes,Yes
D2549,1/26/2025 18:47,Appointment,07:30:00,No,No
D2550,01-10-2025 07:56,Medication,22:30:00,No,No
D2551,01-06-2025 13:47,Medication,09:00:00,No,No
D2552,1/21/2025 10:07,Hydration,11:00:00,Yes,Yes
D2553,1/25/2025 21:10,Medication,06:00:00,Yes,Yes
D2554,1/17/2025 17:15,Medication,18:30:00,Yes,Yes
D2555,1/24/2025 16:30,Hydration,09:00:00,Yes,Yes
D2556,1/19/2025 17:27,Appointment,12:00:00,Yes,No
D2557,1/15/2025 1:21,Exercise,14:30:00,No,No
D2558,1/17/2025 9:06,Hydration,07:00:00,No,No
D2559,01-11-2025 13:16,Medication,12:30:00,Yes,Yes
D2560,01-03-2025 01:21,Appointment,09:00:00,No,No
D2561,1/18/2025 13:14,Hydration,22:00:00,Yes,Yes
D2562,1/20/2025 16:58,Medication,22:30:00,No,No
D2563,1/24/2025 18:07,Medication,17:00:00,Yes,Yes
D2564,01-06-2025 22:57,Medication,15:30:00,Yes,Yes
D2565,1/21/2025 10:30,Exercise,19:00:00,Yes,Yes
D2566,01-08-2025 13:30,Exercise,14:30:00,Yes,Yes
D2567,1/26/2025 3:48,Appointment,08:00:00,Yes,Yes
D2568,1/29/2025 4:36,Medication,07:30:00,No,No
D2569,1/18/2025 21:25,Exercise,14:30:00,No,No
D2570,01-01-2025 18:53,Medication,17:30:00,No,No
D2571,1/27/2025 2:51,Medication,11:30:00,No,No
D2572,1/13/2025 6:44,Hydration,18:00:00,No,No
D2573,01-08-2025 16:50,Medication,17:00:00,No,No
D2574,1/17/2025 17:33,Medication,10:30:00,No,No
D2575,01-10-2025 13:51,Appointment,15:00:00,No,No
D2576,01-10-2025 13:21,Hydration,07:00:00,Yes,Yes
D2577,01-01-2025 19:43,Exercise,14:30:00,Yes,Yes
D2578,1/30/2025 1:43,Medication,06:30:00,No,No
D2579,1/27/2025 13:59,Exercise,19:00:00,No,No
D2580,01-03-2025 11:54,Hydration,09:00:00,No,No
D2581,01-08-2025 04:55,Medication,14:30:00,No,No
D2582,01-05-2025 15:25,Appointment,08:00:00,No,No
D2583,1/19/2025 13:43,Appointment,16:00:00,No,No
D2584,01-06-2025 10:14,Exercise,10:30:00,No,No
D2585,1/21/2025 0:41,Exercise,21:30:00,Yes,No
D2586,01-04-2025 18:34,Medication,12:30:00,No,No
D2587,1/17/2025 20:58,Appointment,15:00:00,Yes,Yes
D2588,1/27/2025 4:18,Exercise,20:30:00,No,No
D2589,1/27/2025 20:04,Hydration,21:30:00,No,No
D2590,1/17/2025 4:39,Hydration,17:30:00,Yes,Yes
D2591,1/25/2025 11:14,Hydration,07:30:00,No,No
D2592,01-10-2025 12:46,Medication,20:30:00,Yes,Yes
D2593,01-08-2025 18:53,Exercise,18:00:00,Yes,No
D2594,1/26/2025 16:03,Medication,19:30:00,No,No
D2595,1/22/2025 16:47,Appointment,06:30:00,Yes,Yes
D2596,1/16/2025 7:49,Appointment,22:30:00,No,No
D2597,1/14/2025 22:32,Exercise,15:30:00,Yes,Yes
D2598,1/18/2025 17:46,Medication,22:00:00,Yes,Yes
D2599,01-06-2025 00:55,Appointment,17:30:00,No,No
D2600,1/23/2025 11:47,Medication,16:30:00,No,No
D2601,01-12-2025 06:54,Appointment,09:30:00,Yes,Yes
D2602,01-02-2025 09:03,Appointment,18:30:00,No,No
D2603,01-11-2025 10:31,Medication,12:30:00,No,No
D2604,1/17/2025 22:10,Medication,12:00:00,Yes,Yes
D2605,1/23/2025 1:46,Medication,16:30:00,Yes,Yes
D2606,1/21/2025 12:54,Appointment,20:00:00,Yes,Yes
D2607,01-05-2025 04:02,Appointment,06:30:00,No,No
D2608,01-06-2025 11:05,Appointment,13:30:00,No,No
D2609,1/13/2025 16:08,Medication,16:00:00,No,No
D2610,01-08-2025 22:54,Hydration,07:00:00,Yes,No
D2611,1/15/2025 18:15,Exercise,20:30:00,No,No
D2612,1/13/2025 2:20,Hydration,06:00:00,Yes,Yes
D2613,01-07-2025 22:29,Medication,06:00:00,Yes,Yes
D2614,1/27/2025 5:53,Exercise,11:00:00,Yes,Yes
D2615,1/14/2025 5:49,Hydration,20:00:00,No,No
D2616,1/27/2025 21:04,Appointment,12:00:00,Yes,Yes
D2617,1/23/2025 17:26,Appointment,10:00:00,Yes,No
D2618,1/20/2025 16:35,Appointment,20:00:00,Yes,Yes
D2619,01-12-2025 07:50,Appointment,19:00:00,No,No
D2620,01-08-2025 18:06,Medication,10:00:00,No,No
D2621,1/29/2025 17:08,Medication,11:00:00,No,No
D2622,01-03-2025 02:09,Appointment,10:30:00,No,No
D2623,1/24/2025 5:44,Medication,19:00:00,Yes,Yes
D2624,1/28/2025 4:58,Exercise,14:00:00,Yes,Yes
D2625,1/30/2025 7:28,Medication,06:30:00,No,No
D2626,01-08-2025 01:27,Appointment,16:30:00,No,No
D2627,01-05-2025 11:30,Appointment,18:00:00,Yes,Yes
D2628,1/22/2025 20:04,Medication,12:30:00,No,No
D2629,1/23/2025 14:58,Hydration,13:00:00,No,No
D2630,01-08-2025 02:22,Hydration,07:30:00,Yes,Yes
D2631,1/21/2025 22:39,Hydration,21:30:00,Yes,No
D2632,1/14/2025 16:12,Hydration,14:00:00,No,No
D2633,1/24/2025 17:35,Hydration,07:00:00,Yes,Yes
D2634,1/26/2025 20:03,Medication,11:00:00,Yes,Yes
D2635,1/23/2025 6:36,Hydration,17:00:00,No,No
D2636,1/25/2025 16:24,Medication,12:00:00,Yes,Yes
D2637,1/27/2025 8:12,Hydration,16:00:00,Yes,Yes
D2638,01-06-2025 05:22,Hydration,09:00:00,No,No
D2639,1/29/2025 3:17,Hydration,18:30:00,No,No
D2640,1/16/2025 1:12,Medication,14:30:00,Yes,No
D2641,1/30/2025 22:51,Hydration,14:30:00,Yes,No
D2642,01-08-2025 14:20,Appointment,16:00:00,No,No
D2643,1/20/2025 1:25,Exercise,16:30:00,No,No
D2644,1/30/2025 7:18,Medication,22:00:00,No,No
D2645,1/20/2025 9:16,Exercise,15:00:00,Yes,Yes
D2646,01-05-2025 01:34,Hydration,09:00:00,Yes,Yes
D2647,1/20/2025 5:54,Medication,15:30:00,No,No
D2648,01-07-2025 12:04,Appointment,07:00:00,No,No
D2649,1/28/2025 20:17,Hydration,16:30:00,Yes,Yes
D2650,1/26/2025 11:01,Hydration,22:30:00,Yes,Yes
D2651,01-11-2025 20:34,Exercise,18:30:00,No,No
D2652,1/13/2025 3:53,Appointment,19:00:00,Yes,No
D2653,1/21/2025 21:56,Medication,21:30:00,No,No
D2654,1/18/2025 8:36,Appointment,19:30:00,No,No
D2655,01-01-2025 19:57,Hydration,09:00:00,Yes,Yes
D2656,01-05-2025 09:30,Medication,22:30:00,Yes,Yes
D2657,1/18/2025 10:52,Hydration,16:30:00,No,No
D2658,01-03-2025 14:00,Medication,10:00:00,No,No
D2659,01-11-2025 16:30,Hydration,08:00:00,No,No
D2660,1/17/2025 0:45,Medication,17:00:00,Yes,Yes
D2661,1/20/2025 18:31,Hydration,07:30:00,Yes,Yes
D2662,1/26/2025 23:13,Appointment,20:00:00,Yes,Yes
D2663,1/30/2025 16:18,Medication,10:30:00,Yes,Yes
D2664,1/18/2025 20:13,Hydration,12:30:00,No,No
D2665,01-10-2025 14:53,Hydration,20:00:00,No,No
D2666,1/25/2025 10:10,Exercise,06:30:00,Yes,Yes
D2667,1/30/2025 10:06,Medication,11:00:00,No,No
D2668,1/29/2025 12:07,Exercise,09:30:00,Yes,Yes
D2669,1/16/2025 7:46,Hydration,08:30:00,No,No
D2670,1/17/2025 22:52,Medication,19:00:00,No,No
D2671,01-01-2025 18:42,Appointment,13:30:00,No,No
D2672,01-08-2025 19:45,Hydration,06:30:00,Yes,Yes
D2673,1/30/2025 19:07,Medication,14:00:00,No,No
D2674,1/16/2025 12:16,Appointment,10:30:00,Yes,Yes
D2675,01-02-2025 18:21,Appointment,14:00:00,No,No
D2676,1/13/2025 22:02,Hydration,13:30:00,No,No
D2677,01-11-2025 20:21,Exercise,12:30:00,Yes,Yes
D2678,01-05-2025 04:01,Hydration,20:30:00,No,No
D2679,1/24/2025 19:54,Exercise,17:00:00,No,No
D2680,01-12-2025 01:09,Medication,16:30:00,Yes,Yes
D2681,01-12-2025 16:19,Medication,10:30:00,Yes,Yes
D2682,1/18/2025 6:59,Hydration,09:00:00,Yes,Yes
D2683,01-03-2025 04:04,Hydration,15:00:00,No,No
D2684,01-11-2025 17:19,Appointment,17:30:00,Yes,Yes
D2685,1/22/2025 8:22,Medication,18:00:00,Yes,Yes
D2686,01-08-2025 05:30,Hydration,11:30:00,Yes,Yes
D2687,01-09-2025 06:30,Exercise,19:30:00,Yes,No
D2688,1/30/2025 20:55,Appointment,12:30:00,Yes,No
D2689,1/22/2025 10:20,Appointment,16:00:00,No,No
D2690,01-09-2025 06:16,Appointment,11:30:00,Yes,Yes
D2691,01-09-2025 00:50,Exercise,19:30:00,Yes,Yes
D2692,1/13/2025 23:27,Medication,17:00:00,Yes,No
D2693,01-06-2025 18:12,Appointment,20:00:00,No,No
D2694,1/16/2025 11:00,Hydration,21:30:00,Yes,No
D2695,01-08-2025 06:58,Hydration,11:00:00,No,No
D2696,1/20/2025 13:37,Hydration,19:00:00,Yes,Yes
D2697,01-03-2025 20:48,Appointment,22:30:00,No,No
D2698,01-05-2025 00:32,Exercise,12:00:00,No,No
D2699,1/13/2025 17:59,Medication,17:00:00,Yes,Yes
D2700,1/29/2025 21:26,Hydration,21:30:00,Yes,No
D2701,01-03-2025 10:16,Hydration,17:00:00,No,No
D2702,1/26/2025 6:50,Exercise,19:30:00,No,No
D2703,01-03-2025 20:46,Hydration,07:30:00,Yes,Yes
D2704,1/17/2025 18:28,Hydration,17:00:00,No,No
D2705,1/27/2025 1:57,Medication,18:30:00,No,No
D2706,01-02-2025 20:52,Medication,08:00:00,Yes,Yes
D2707,01-09-2025 20:41,Exercise,06:30:00,No,No
D2708,1/25/2025 7:27,Medication,06:30:00,No,No
D2709,1/28/2025 10:20,Medication,20:00:00,No,No
D2710,01-06-2025 17:29,Hydration,17:00:00,Yes,Yes
D2711,1/22/2025 12:54,Medication,16:30:00,No,No
D2712,1/14/2025 2:51,Exercise,09:00:00,No,No
D2713,01-05-2025 21:44,Appointment,11:00:00,No,No
D2714,01-08-2025 01:35,Medication,12:00:00,Yes,Yes
D2715,1/28/2025 22:50,Hydration,21:30:00,No,No
D2716,01-01-2025 10:18,Medication,12:00:00,No,No
D2717,1/15/2025 1:19,Appointment,13:00:00,Yes,Yes
D2718,01-06-2025 00:25,Exercise,11:00:00,Yes,Yes
D2719,1/25/2025 3:01,Exercise,11:30:00,No,No
D2720,01-06-2025 09:56,Medication,22:30:00,No,No
D2721,01-03-2025 13:52,Appointment,20:00:00,Yes,Yes
D2722,01-12-2025 19:41,Appointment,19:30:00,No,No
D2723,01-08-2025 14:09,Medication,19:30:00,Yes,No
D2724,1/15/2025 23:35,Exercise,16:00:00,No,No
D2725,1/22/2025 10:03,Exercise,18:00:00,No,No
D2726,01-07-2025 05:28,Exercise,08:30:00,Yes,Yes
D2727,01-12-2025 22:19,Appointment,16:00:00,Yes,Yes
D2728,1/20/2025 17:05,Hydration,09:30:00,No,No
D2729,01-10-2025 21:57,Medication,13:30:00,Yes,Yes
D2730,1/13/2025 13:22,Appointment,14:00:00,Yes,Yes
D2731,1/16/2025 19:55,Medication,18:00:00,No,No
D2732,1/25/2025 17:07,Medication,09:00:00,Yes,Yes
D2733,01-05-2025 15:23,Exercise,06:00:00,No,No
D2734,01-09-2025 23:00,Exercise,22:00:00,Yes,Yes
D2735,1/16/2025 22:11,Medication,07:30:00,Yes,No
D2736,1/23/2025 17:14,Medication,14:30:00,Yes,Yes
D2737,1/29/2025 12:37,Appointment,15:00:00,Yes,No
D2738,01-03-2025 14:05,Appointment,22:00:00,Yes,Yes
D2739,1/29/2025 20:40,Exercise,15:00:00,No,No
D2740,1/20/2025 7:55,Hydration,12:30:00,No,No
D2741,01-01-2025 17:06,Appointment,14:30:00,Yes,Yes
D2742,1/25/2025 23:09,Appointment,17:30:00,No,No
D2743,1/24/2025 16:44,Exercise,09:30:00,Yes,Yes
D2744,01-07-2025 00:12,Hydration,13:30:00,Yes,Yes
D2745,1/25/2025 16:43,Medication,09:00:00,No,No
D2746,01-05-2025 13:50,Hydration,22:30:00,No,No
D2747,1/22/2025 4:39,Appointment,08:00:00,Yes,Yes
D2748,1/26/2025 2:40,Appointment,20:30:00,No,No
D2749,1/22/2025 12:26,Exercise,11:30:00,No,No
D2750,1/16/2025 7:38,Hydration,12:00:00,No,No
D2751,01-06-2025 21:08,Exercise,09:30:00,Yes,No
D2752,01-12-2025 07:01,Appointment,15:00:00,Yes,No
D2753,01-01-2025 03:55,Hydration,12:00:00,Yes,Yes
D2754,1/15/2025 0:06,Hydration,22:00:00,Yes,Yes
D2755,1/21/2025 18:58,Medication,07:00:00,Yes,Yes
D2756,01-11-2025 17:46,Appointment,11:00:00,No,No
D2757,1/29/2025 4:33,Exercise,17:30:00,Yes,Yes
D2758,01-07-2025 01:20,Medication,16:00:00,No,No
D2759,1/13/2025 1:15,Appointment,06:30:00,Yes,Yes
D2760,01-01-2025 15:58,Medication,19:30:00,Yes,Yes
D2761,1/28/2025 8:55,Medication,07:30:00,Yes,No
D2762,1/25/2025 8:06,Exercise,22:30:00,Yes,Yes
D2763,1/27/2025 4:29,Appointment,18:00:00,No,No
D2764,01-11-2025 04:33,Exercise,11:30:00,No,No
D2765,1/18/2025 21:45,Exercise,14:30:00,Yes,Yes
D2766,1/23/2025 6:07,Medication,13:30:00,No,No
D2767,1/17/2025 7:03,Medication,13:00:00,No,No
D2768,1/17/2025 0:31,Hydration,19:30:00,Yes,Yes
D2769,01-06-2025 19:41,Medication,17:30:00,No,No
D2770,1/24/2025 3:32,Hydration,16:00:00,No,No
D2771,01-09-2025 20:53,Medication,22:30:00,No,No
D2772,1/20/2025 19:45,Hydration,22:00:00,Yes,Yes
D2773,1/27/2025 1:39,Exercise,17:30:00,Yes,Yes
D2774,1/14/2025 5:53,Exercise,18:30:00,No,No
D2775,01-08-2025 19:18,Hydration,14:30:00,Yes,Yes
D2776,01-03-2025 05:51,Exercise,09:30:00,Yes,No
D2777,01-01-2025 13:10,Appointment,09:30:00,No,No
D2778,1/13/2025 5:36,Hydration,11:30:00,Yes,Yes
D2779,1/18/2025 3:00,Hydration,20:00:00,Yes,Yes
D2780,01-05-2025 19:44,Appointment,21:00:00,No,No
D2781,1/23/2025 10:42,Appointment,14:00:00,No,No
D2782,01-05-2025 01:27,Exercise,20:00:00,No,No
D2783,01-05-2025 10:07,Hydration,17:00:00,No,No
D2784,01-11-2025 14:11,Exercise,07:00:00,Yes,No
D2785,1/21/2025 3:17,Medication,12:30:00,No,No
D2786,1/30/2025 12:46,Hydration,08:00:00,No,No
D2787,1/13/2025 17:07,Hydration,13:00:00,No,No
D2788,1/21/2025 3:36,Exercise,20:00:00,Yes,Yes
D2789,01-08-2025 16:55,Exercise,22:00:00,No,No
D2790,1/27/2025 19:42,Hydration,18:00:00,No,No
D2791,1/22/2025 4:50,Appointment,08:00:00,Yes,Yes
D2792,1/30/2025 17:16,Medication,09:00:00,No,No
D2793,1/30/2025 4:24,Appointment,22:00:00,No,No
D2794,1/26/2025 6:20,Medication,16:00:00,No,No
D2795,1/19/2025 12:47,Hydration,14:30:00,No,No
D2796,1/26/2025 12:51,Medication,22:30:00,Yes,Yes
D2797,1/13/2025 5:47,Appointment,22:00:00,Yes,Yes
D2798,01-08-2025 16:19,Medication,21:30:00,No,No
D2799,1/30/2025 7:33,Exercise,18:00:00,No,No
D2800,1/28/2025 1:51,Hydration,06:30:00,Yes,Yes
D2801,1/23/2025 20:59,Appointment,19:30:00,Yes,Yes
D2802,01-11-2025 09:53,Medication,08:30:00,Yes,Yes
D2803,1/27/2025 10:03,Appointment,09:30:00,No,No
D2804,01-08-2025 07:58,Exercise,12:00:00,Yes,Yes
D2805,1/20/2025 20:59,Exercise,21:30:00,Yes,Yes
D2806,1/16/2025 1:16,Exercise,14:00:00,No,No
D2807,01-06-2025 14:23,Appointment,15:30:00,Yes,Yes
D2808,1/16/2025 2:22,Hydration,19:00:00,No,No
D2809,1/24/2025 10:32,Hydration,18:00:00,Yes,Yes
D2810,1/17/2025 21:52,Exercise,18:00:00,Yes,Yes
D2811,1/14/2025 1:04,Appointment,16:00:00,No,No
D2812,1/21/2025 12:00,Appointment,07:00:00,Yes,No
D2813,01-01-2025 04:16,Appointment,21:30:00,No,No
D2814,01-01-2025 17:19,Appointment,13:30:00,No,No
D2815,01-08-2025 19:58,Exercise,15:30:00,No,No
D2816,1/25/2025 20:06,Hydration,21:00:00,Yes,Yes
D2817,1/27/2025 15:12,Hydration,11:00:00,No,No
D2818,1/15/2025 8:15,Exercise,16:30:00,Yes,Yes
D2819,1/15/2025 11:29,Appointment,07:00:00,Yes,Yes
D2820,01-05-2025 23:49,Medication,15:00:00,Yes,Yes
D2821,01-01-2025 14:45,Exercise,10:00:00,No,No
D2822,1/19/2025 6:09,Medication,06:30:00,No,No
D2823,01-04-2025 04:57,Exercise,13:00:00,Yes,No
D2824,1/23/2025 1:54,Medication,16:00:00,Yes,No
D2825,1/13/2025 17:57,Appointment,20:00:00,No,No
D2826,01-10-2025 02:19,Medication,19:30:00,Yes,Yes
D2827,01-02-2025 19:28,Hydration,06:30:00,No,No
D2828,01-10-2025 12:17,Medication,19:30:00,No,No
D2829,1/28/2025 13:45,Hydration,14:30:00,Yes,Yes
D2830,1/24/2025 3:17,Medication,18:00:00,No,No
D2831,1/25/2025 12:09,Appointment,15:30:00,Yes,Yes
D2832,1/30/2025 20:18,Appointment,07:00:00,No,No
D2833,1/23/2025 7:41,Medication,17:30:00,No,No
D2834,1/23/2025 16:14,Appointment,07:30:00,Yes,Yes
D2835,01-03-2025 03:05,Hydration,09:30:00,No,No
D2836,01-11-2025 16:08,Hydration,13:30:00,Yes,Yes
D2837,01-02-2025 16:04,Medication,20:00:00,No,No
D2838,1/21/2025 12:54,Hydration,12:00:00,No,No
D2839,1/19/2025 4:24,Hydration,15:30:00,No,No
D2840,1/16/2025 6:15,Hydration,17:00:00,No,No
D2841,1/18/2025 18:05,Medication,10:30:00,Yes,Yes
D2842,01-11-2025 21:31,Exercise,09:30:00,Yes,Yes
D2843,1/29/2025 2:04,Hydration,13:00:00,Yes,No
D2844,01-08-2025 19:53,Appointment,10:00:00,No,No
D2845,01-10-2025 05:08,Hydration,22:00:00,No,No
D2846,1/19/2025 14:41,Appointment,08:30:00,Yes,Yes
D2847,01-06-2025 10:06,Hydration,20:00:00,Yes,Yes
D2848,01-05-2025 14:26,Medication,14:00:00,Yes,Yes
D2849,1/28/2025 6:24,Appointment,17:00:00,Yes,Yes
D2850,1/23/2025 19:26,Hydration,06:00:00,Yes,Yes
D2851,1/28/2025 11:18,Medication,21:00:00,Yes,No
D2852,1/15/2025 3:50,Appointment,11:30:00,No,No
D2853,1/26/2025 16:45,Medication,13:00:00,No,No
D2854,01-07-2025 03:10,Exercise,12:30:00,Yes,Yes
D2855,1/16/2025 2:05,Medication,22:00:00,No,No
D2856,01-06-2025 02:00,Exercise,16:30:00,Yes,Yes
D2857,01-12-2025 09:16,Appointment,16:00:00,No,No
D2858,01-11-2025 10:05,Hydration,06:30:00,No,No
D2859,1/16/2025 15:53,Exercise,20:00:00,Yes,Yes
D2860,1/25/2025 15:19,Appointment,15:30:00,No,No
D2861,1/25/2025 11:10,Appointment,20:00:00,No,No
D2862,01-08-2025 04:22,Medication,06:30:00,Yes,Yes
D2863,01-02-2025 16:07,Appointment,12:00:00,Yes,No
D2864,01-02-2025 13:52,Exercise,21:30:00,No,No
D2865,01-04-2025 08:42,Exercise,10:00:00,Yes,Yes
D2866,01-10-2025 19:02,Medication,16:00:00,No,No
D2867,01-04-2025 03:31,Medication,16:30:00,No,No
D2868,01-05-2025 12:13,Hydration,09:30:00,No,No
D2869,01-12-2025 01:37,Hydration,22:00:00,Yes,Yes
D2870,1/16/2025 15:33,Appointment,19:00:00,Yes,Yes
D2871,01-05-2025 08:26,Medication,12:30:00,Yes,Yes
D2872,01-11-2025 11:03,Exercise,09:00:00,Yes,No
D2873,1/14/2025 15:09,Hydration,21:30:00,No,No
D2874,1/19/2025 13:30,Medication,11:00:00,Yes,Yes
D2875,01-01-2025 13:50,Hydration,07:00:00,Yes,Yes
D2876,01-09-2025 21:28,Hydration,07:30:00,No,No
D2877,1/30/2025 6:51,Appointment,14:30:00,No,No
D2878,01-01-2025 17:06,Exercise,21:30:00,No,No
D2879,01-11-2025 12:23,Appointment,21:30:00,Yes,Yes
D2880,1/24/2025 21:31,Medication,14:00:00,Yes,Yes
D2881,1/16/2025 8:42,Medication,22:30:00,No,No
D2882,1/25/2025 7:38,Medication,19:30:00,No,No
D2883,1/16/2025 12:09,Appointment,13:00:00,Yes,Yes
D2884,01-04-2025 19:26,Exercise,19:30:00,Yes,No
D2885,01-07-2025 08:04,Appointment,06:30:00,No,No
D2886,01-09-2025 22:17,Medication,16:30:00,No,No
D2887,01-01-2025 05:18,Appointment,17:30:00,Yes,No
D2888,1/17/2025 13:27,Medication,12:00:00,No,No
D2889,1/27/2025 15:44,Exercise,08:30:00,No,No
D2890,01-11-2025 00:49,Appointment,20:30:00,Yes,Yes
D2891,01-11-2025 22:20,Appointment,11:00:00,Yes,Yes
D2892,01-04-2025 10:06,Medication,18:00:00,Yes,Yes
D2893,01-11-2025 09:25,Hydration,07:00:00,No,No
D2894,01-12-2025 00:30,Exercise,11:00:00,Yes,Yes
D2895,1/25/2025 1:00,Medication,21:30:00,No,No
